date,country,party,pos_corpus,topic,direction,text
200509,64,64320,142,NA,NA,Much has been done to reduce waiting times for surgery.
200509,64,64320,143,NA,NA,But we can and will do better.
200509,64,64320,144,NA,NA,"To improve the quality of life of older people we will fund an extra 7,500 cataract operations, and an extra 10,000 major joint operations in the next term."
200509,64,64320,145,NA,NA,We are also increasing funding to home-based support services and home care for older New Zealanders as more and more people choose to remain in their own homes rather than enter rest home care.
200509,64,64320,146,NA,NA,We will continue our commitment to phase out asset testing of older people in care.
200509,64,64320,147,NA,NA,We will not privatise our public health system
200509,64,64320,148,NA,NA,or allow queue jumping based on income.
200509,64,64320,149,NA,NA,Labour guarantees to continue to increase health funding every year.
200509,64,64320,150,NA,NA,Labour will also:• Provide access to cheaper primary health care and prescriptions for all New Zealanders.
200509,64,64320,151,NA,NA,Labour will extend to everyone access to cheaper doctor visits
200509,64,64320,152,NA,NA,and maximum $3 prescription fee on standard items.
200509,64,64320,153,NA,NA,"• Provide all new borns with a free hearing test,"
200509,64,64320,154,NA,NA,"increase support for Plunket,"
200509,64,64320,155,NA,NA,and increase the number of free WellChild checks for pre-school children.
200509,64,64320,156,NA,NA,"• Fund a new free “School Ready” check up for all children before they start school – including access to immunisations, hearing, and vision checks."
200509,64,64320,157,NA,NA,"• Rebuild the School Dental Service so that all under 18 year olds are guaranteed access to free, quality dental care."
200509,64,64320,158,NA,NA,• Continue to upgrade hospitals.
200509,64,64320,159,NA,NA,Labour has funded the most public hospital upgrades ever in New Zealand.
200509,64,64320,160,NA,NA,• Provide funding certainty for District Health Boards so they can continue with long term planning.
200509,64,64320,161,NA,NA,"• Promote initiatives to retain nurses and doctors, including investing more than half a billion dollars over the next four years to fund the nurses pay increase."
200509,64,64320,162,NA,NA,• Ensure people in rural areas have access to specialist services through our $36 million a year travel and accommodation subsidies.
200509,64,64320,163,NA,NA,We will fund more mobile surgical bus services
200509,64,64320,164,NA,NA,and rural health workforce initiatives.
200509,64,64320,165,NA,NA,• Implement the Cancer Control strategy.
200509,64,64320,166,NA,NA,"Key areas include extending the free breast screening service to cover 45-69 year olds,"
200509,64,64320,167,NA,NA,and more money for palliative care and treatment.
200509,64,64320,168,NA,NA,• Establish an Organ Donor Register.
200509,64,64320,169,NA,NA,"• Fund “Healthline”, a 24 hours, seven days a week, free health information service."
200509,64,64320,171,NA,NA,"Final date for lodging historical Treaty claims by 1 September 2008,"
200509,64,64320,172,NA,NA,and commit to finish all settlements by 2020
200509,64,64320,173,NA,NA,“Maori economic and social development is the way forward.
200509,64,64320,174,NA,NA,Maori are looking to the future – to build on the strong asset base and deliver real gains to all our people.” Parekura Horomia
200509,64,64320,175,NA,NA,The future for Maori is bright and full of potential.
200509,64,64320,176,NA,NA,91 per cent of Maori are now in jobs and Maori unemployment and benefit rates have both halved since 1999.
200509,64,64320,177,NA,NA,Maori have a leading role in the future of our country.
200509,64,64320,178,NA,NA,It is in the interests of all New Zealanders to ensure everyone has the chance to succeed.
200509,64,64320,179,NA,NA,"We will focus on realising the potential of all New Zealanders through strong and inclusive education, employment, and enterprise policies."
200509,64,64320,181,NA,NA,Increase maximum rates rebate to $500
200509,64,64320,182,NA,NA,and increase income eligibility thresholds
200509,64,64320,183,NA,NA,Ensuring quality of life for older people is a hallmark of the Labour government.
200509,64,64320,184,NA,NA,That’s why we reversed National’s cuts to superannuation rates in 1999
200509,64,64320,185,NA,NA,and have maintained the true value of superannuation.
200509,64,64320,186,NA,NA,We have already invested $6 billion in the New Zealand Superannuation Fund.
200509,64,64320,187,NA,NA,Labour guarantees current superannuation rates
200509,64,64320,188,NA,NA,and will continue to adjust them upwards each year.
200509,64,64320,189,NA,NA,Labour will not raise the age of eligibility.
200509,64,64320,190,NA,NA,“Superannuitants can trust Labour.
200509,64,64320,191,NA,NA,We reversed National’s cuts to superannuation
200509,64,64320,192,NA,NA,and set up the Super Fund to guarantee superannuation for the future.”Michael Cullen
200509,64,64320,193,NA,NA,Many older New Zealanders today struggle to meet some large costs such as rates.
200509,64,64320,194,NA,NA,"For many, the value of their family homes has increased much faster than the increases in their income."
200509,64,64320,195,NA,NA,Labour will help meet these costs by providing realistic rates rebates.
200509,64,64320,196,NA,NA,"Under Labour the maximum rates rebate will go up from $200 to $500 and the income eligibility threshold will be increased from $7,400 to $20,000."
200509,64,64320,197,NA,NA,"and the income eligibility threshold will be increased from $7,400 to $20,000."
200509,64,64320,198,NA,NA,"Up to 300,000 households will be eligible for relief."
200509,64,64320,200,NA,NA,"$1,000 kick start for everyone joining KiwiSaver"
200509,64,64320,201,NA,NA,"and up to $10,000 as a grant for couples ($5,000 for single people) saving to buy their first home. Steve Maharey"
200509,64,64320,202,NA,NA,“Kiwi families can realise their dream of home ownership
200509,64,64320,203,NA,NA,because we’re providing them with a real incentive to save.”
200509,64,64320,204,NA,NA,Labour’s new KiwiSaver scheme will help workers save
200509,64,64320,205,NA,NA,"and we will provide a $1,000 deposit kick start for everyone who joins."
200509,64,64320,206,NA,NA,"When you have been saving in the scheme for at least three years, you can withdraw your savings for a first home deposit."
200509,64,64320,207,NA,NA,"And if you do, the Labour government will give you a grant of $1,000 for each year you have saved – up to a maximum of five years."
200509,64,64320,208,NA,NA,"That’s a deposit subsidy of up to $5,000 for a single person and up to $10,000 for a couple where both are in KiwiSaver."
200509,64,64320,209,NA,NA,KiwiBank will not be sold under Labour
200509,64,64320,210,NA,NA,and its highly successful KiwiReach home mortgage deposit subsidy scheme will be extended so that more New Zealanders benefit.
200509,64,64320,211,NA,NA,Labour believes that all New Zealanders should have access to decent affordable housing.
200509,64,64320,212,NA,NA,"We will keep income related rents for low income state house tenants,"
200509,64,64320,213,NA,NA,"expand the state housing stock,"
200509,64,64320,214,NA,NA,and reduce waiting times.
200509,64,64320,215,NA,NA,"We have already provided an additional 5,700 state houses since 1999,"
200509,64,64320,216,NA,NA,"and committed funding for an additional 3,288 over the next four years."
200509,64,64320,217,NA,NA,Labour commits to expanding these numbers even further in the third term.
200509,64,64320,218,NA,NA,We will also look at ways to encourage home owners to install energy efficiency measures
200509,64,64320,219,NA,NA,and cleaner sources of home heating.
200509,64,64320,221,NA,NA,"5,000 extra Modern Apprentices"
200509,64,64320,222,NA,NA,"“Labour's investment in Modern Apprenticeships is great news for young people and for employers, in helping address skills shortages.” Helen Clark"
200509,64,64320,223,NA,NA,Our country’s ongoing economic success depends on training and skills.
200509,64,64320,224,NA,NA,Labour’s Modern Apprenticeship programme has been hugely successful.
200509,64,64320,225,NA,NA,"We’ve set a new target of 14,000 Modern Apprentice places by 2008."
200509,64,64320,226,NA,NA,"We have funded record numbers in industry training – 140,000, almost double the numbers from before we were elected –"
200509,64,64320,227,NA,NA,"and will continue to work towards our goal of having 250,000 people participating."
200509,64,64320,228,NA,NA,The Gateway programme will be extended to all state secondary schools to encourage more work-based learning for senior school students.
200509,64,64320,230,NA,NA,250 extra community police on the streets
200509,64,64320,231,NA,NA,"“Victims’ rights will continue to be central to our justice system,"
200509,64,64320,232,NA,NA,as will getting tough on crime and the causes of crime.” Phil Goff
200509,64,64320,233,NA,NA,Labour will continue to support police to drive crime down even further.
200509,64,64320,234,NA,NA,We will put another 250 community police on the street over the next two years
200509,64,64320,235,NA,NA,and progressively increase numbers on an ongoing basis.
200509,64,64320,236,NA,NA,Providing additional police presence in local communities helps raise visibility and by working with communities helps reduce both crime and the fear of crime.
200509,64,64320,237,NA,NA,We will also work with local communities on new initiatives to help combat tagging and graffiti.
200509,64,64320,238,NA,NA,Our tougher sentencing and parole laws are working.
200509,64,64320,239,NA,NA,"We will further improve victims’ rights by looking into the level of immediate financial support available to victims or families of victims of serious crime, especially homicide."
200509,64,64320,240,NA,NA,We will continue to support the implementation of the family violence strategy to help reduce domestic violence.
200509,64,64320,241,NA,NA,We’ll provide early intervention
200509,64,64320,242,NA,NA,to strengthen families
200509,64,64320,243,NA,NA,and deal with anti-social behaviours.
200509,64,64320,244,NA,NA,"Children and young people who make mistakes will be steered away from a life of crime by Youth Offending Teams,"
200509,64,64320,245,NA,NA,"which have proven successful in ensuring Police, Child, Youth and Family Services, health, and education services, all work together to address and resolve issues that lead to youth offending."
200509,64,64320,246,NA,NA,To ensure crime doesn’t pay we will:a. Make sure fines are paid faster by providing more measures to collect overdue fines and reparations.
200509,64,64320,247,NA,NA,"b. Make impounding and possible confiscation of a car easier, at an earlier stage, as a more effective penalty."
200509,64,64320,248,NA,NA,c. Legislate so gangs can be stripped of the proceeds of their crimes.
200509,64,64320,249,NA,NA,d. Treat the use of drugs as an aggravating factor at sentencing.
200509,64,64320,250,NA,NA,"Police will be better resourced,"
200509,64,64320,251,NA,NA,"DNA testing will increase,"
200509,64,64320,252,NA,NA,and a nationwide non-emergency number will be established for police so the 111 system is reserved for urgent calls.
200509,64,64320,253,NA,NA,"By increasing the size of the police force every year since 1999, we have already funded around 1400 extra police staff"
200509,64,64320,254,NA,NA,and now have the biggest and best-resourced police force ever.
200509,64,64320,255,NA,NA,"More police, more jobs, and lower unemployment have all helped achieve the lowest crime rate in New Zealand since 1982."
200509,64,64320,256,NA,NA,The crime rate is now around 22 per cent lower than it was at its peak in 1996.
200509,64,64420,3,NA,NA,"ACT will: Immediately reduce the tax rate on those earning up to $38,000 a year to 15%"
200509,64,64420,4,NA,NA,"and to 25% for those earning over $38,000"
200509,64,64420,5,NA,NA,Reduce the company tax rate to 25%
200509,64,64420,6,NA,NA,Reverse Labour’s 5 cents a litre petrol tax
200509,64,64420,7,NA,NA,Introduce a Taxpayer Bill of Rights to stop new taxes and unjustified spending
200509,64,64420,8,NA,NA,Undertake a thorough review of the IRD to ensure it’s fair to all taxpayers
200509,64,64420,10,NA,NA,ACT will: Treat entry-level crime decisively with tougher sentencing
200509,64,64420,11,NA,NA,Abolish all early release
200509,64,64420,12,NA,NA,and replace parole with supervision through electronic monitoring and reparation responsibilities
200509,64,64420,13,NA,NA,— End concurrent sentencing
200509,64,64420,14,NA,NA,— Have judges listen to and heed victims’ views
200509,64,64420,15,NA,NA,"— Fund an extra 25,000 police officers to match Australia’s policing rate"
200509,64,64420,16,NA,NA,"— Ensure police officers focus first on thieves on thugs,"
200509,64,64420,17,NA,NA,— and only then on traffic tickets and unintended wrongs
200509,64,64420,18,NA,NA,— Ensure life means life for first-degree murder
200509,64,64420,19,NA,NA,"— Treat DNA as the modern fingerprint, eg. on arrest if police deem appropriate"
200509,64,64420,20,NA,NA,"— Require the maximum sentence after three repeat offences, automatically"
200509,64,64420,21,NA,NA,"— End pointless family group conferences,"
200509,64,64420,22,NA,NA,— make young offenders responsible for their actions
200509,64,64420,23,NA,NA,— and deter re-offending
200509,64,64420,24,NA,NA,— Remove the suppression of criminal records
200509,64,64420,26,NA,NA,ACT will: Ensure all available hospitals - including private hospitals - are used for public health care
200509,64,64420,27,NA,NA,End shortages of doctors and nurses by incentivising them to stay in New Zealand when they graduate and to come back after their OE
200509,64,64420,28,NA,NA,Cut unnecessary bureaucracy
200509,64,64420,29,NA,NA,and spend the money on healthcare
200509,64,64420,30,NA,NA,Empower frontline professionals to make decisions not bureaucrats and unions
200509,64,64420,31,NA,NA,Focus on prevention - incentivise people to eat well and exercise
200509,64,64420,32,NA,NA,Cut taxes so people can afford to have health insurance
200509,64,64420,33,NA,NA,Review health regulations
200509,64,64420,34,NA,NA,including occupational licensing
200509,64,64420,35,NA,NA,and hire qualified overseas expertise
200509,64,64420,36,NA,NA,Reinstate the training of enrolled nurses ‘on the job’ in hospitals
200509,64,64420,37,NA,NA,Review Pharmac and its monopoly on drug buying
200509,64,64420,38,NA,NA,- ensure effective drugs are available to New Zealanders
200509,64,64420,39,NA,NA,"Ensure people who need real help are in care, not on the street"
200509,64,64420,40,NA,NA,and address the problems in mental health caused by the closure of psychiatric hospitals
200509,64,64420,42,NA,NA,ACT will: Advocate continued adequate state support for those with chronic conditions who genuinely cannot support themselves
200509,64,64420,43,NA,NA,Introduce a single ‘temporary’ benefit
200509,64,64420,44,NA,NA,Time-limit the work search period for those fit to work to find a job
200509,64,64420,45,NA,NA,Require those who have not found work within the time limit to participate in a full-time work placement programme
200509,64,64420,46,NA,NA,"with assistance provided for childcare, transport, etc"
200509,64,64420,47,NA,NA,Require regular case manager interviews for sickness beneficiaries
200509,64,64420,48,NA,NA,Require a mother applying for a benefit to name the father of her child
200509,64,64420,49,NA,NA,Require annual benefit reapplication to reduce fraud
200509,64,64420,50,NA,NA,Introduce shared parenting in the event of a family breakdown
200509,64,64420,51,NA,NA,Review the Child Support Act to require parents to meet their financial obligations to their children
200509,64,64420,52,NA,NA,"Retain base benefit levels,"
200509,64,64420,53,NA,NA,but ensure people on welfare do not end up better off then people in full time work
200509,64,64420,56,NA,NA,"— Allow “the funding to follow the child” – introduce flexible funding so parents can use it on the school of their choice, public or private"
200509,64,64420,57,NA,NA,"— Scrap the NCEA, introduce external exams"
200509,64,64420,58,NA,NA,— and allow choice between recognised NZ and international qualifications
200509,64,64420,59,NA,NA,— Ensure schools emphasise English and Maths at all levels
200509,64,64420,60,NA,NA,— Abolish zoning to allow free choice of schools
200509,64,64420,61,NA,NA,"— Foster successful, innovative schools by allowing different governance structures, devolved funding and independence"
200509,64,64420,62,NA,NA,— Improve teacher training
200509,64,64420,63,NA,NA,and allow schools to pay good teachers more
200509,64,64420,64,NA,NA,— Make student loans much easier to repay by dropping the top rate to 25 cents in the dollar – so the average loan could be paid off in half the time
200509,64,64420,65,NA,NA,— Revitalise traditional apprenticeship arrangements.
200509,64,64422,4,NA,NA,Jim Anderton’s Progressive Party has shown that small parties do make a big difference in Government.
200509,64,64422,5,NA,NA,Kiwibank
200509,64,64422,6,NA,NA,4 weeks Annual Leave for all New Zealanders
200509,64,64422,7,NA,NA,Real action to turn the tide against drug abuse
200509,64,64422,8,NA,NA,"260,000 new jobs through regional and economic development"
200509,64,64422,9,NA,NA,Stopped the sell-off of important state assets
200509,64,64422,10,NA,NA,Doubled apprenticeships
200509,64,64422,11,NA,NA,No Sales of Strategic Assets
200509,64,64422,12,NA,NA,But there’s still more to do
200509,64,64422,13,NA,NA,Jim Anderton’s Progressive Party has developed a new Kiwi Family Package which puts the core needs of New Zealanders into the heart of government.
200509,64,64422,16,NA,NA,Our children deserve the best future we can give them.
200509,64,64422,17,NA,NA,"From early schooling to industry training, tertiary education or apprenticeships, our children must have choices that enable them to achieve their goals and dreams."
200509,64,64422,18,NA,NA,Education is an investment in a healthy and happy society.
200509,64,64422,19,NA,NA,It is also the key to lifting living standards for all New Zealanders.
200509,64,64422,20,NA,NA,Jim Anderton would like to be the Education Minister in the next term of government to ensure the education system delivers for all New Zealanders.
200509,64,64422,21,NA,NA,"As Minister for Economic Development, Jim has been successful with his ‘jobs machine’ in reversing unemployment."
200509,64,64422,22,NA,NA,There is still more to do.
200509,64,64422,23,NA,NA,Education is vital for our nation’s future.
200509,64,64422,24,NA,NA,STABLE GOVERNMENT
200509,64,64422,27,NA,NA,Our goal: Affordable healthcare for all.
200509,64,64422,28,NA,NA,Our steps: No prescription charges for those under 18 and over 65 years
200509,64,64422,29,NA,NA,"A special, accountable fund to tackle hospital waiting lists in the regions"
200509,64,64422,30,NA,NA,Improve home care services and increase help for families of the elderly in residential care
200509,64,64422,31,NA,NA,Keep NZ Nuclear Free
200509,64,64422,33,NA,NA,Our goal: Ensure financial security for elderly New Zealanders.
200509,64,64422,34,NA,NA,"Our steps: 1% increase in superannuation, above annual inflation adjustment"
200509,64,64422,35,NA,NA,A cash payment of $200 in winter to go towards heating costs
200509,64,64422,36,NA,NA,No prescription charges
200509,64,64422,38,NA,NA,Our goal: Remove barriers to home ownership.
200509,64,64422,39,NA,NA,"Our steps: Capitalise Family Support payments up to $30,000 to close the deposit gap"
200509,64,64422,40,NA,NA,"THINKERS, NOT DRINKERS"
200509,64,64422,41,NA,NA,The Progressive Party supports raising the alcohol purchasing age to 20
200509,64,64422,42,NA,NA,"In government, we will continue to ensure marijuana is not decriminalized."
200509,64,64422,43,NA,NA,We are anti-drugs.
200509,64,64422,44,NA,NA,GET THINGS DONE
200509,64,64422,47,NA,NA,Our goal A full employment society
200509,64,64422,48,NA,NA,with a positive future for every New Zealander and every region.
200509,64,64422,49,NA,NA,"Our steps: Everyone under twenty in a job, education or training by 2007"
200509,64,64422,50,NA,NA,"Double apprenticeships from the current 7000 to 14,000 by 2007"
200509,64,64422,51,NA,NA,Invest in initiatives to develop our regions to create jobs and growth
200509,64,64422,52,NA,NA,Cut the company tax rate to 30% to encourage job creation and business development
200509,64,64422,53,NA,NA,"Complete a regular nationwide Skill Shortage Stocktake, in order to effectively plan ahead"
200509,64,64422,54,NA,NA,and promote training and education where it is needed
200509,64,64422,56,NA,NA,FREEDOM FROM DEBT … SWEET AS!
200509,64,64422,57,NA,NA,Our goal: Free tertiary education
200509,64,64422,58,NA,NA,while keeping our skilled young people working in New Zealand.
200509,64,64422,59,NA,NA,Our steps: For each year you work in New Zealand after graduation we will meet the Student Loan repayments for at least 3 years - that’s interest and the loan
200509,64,64422,60,NA,NA,Bring back universal student allowances
200509,64,64422,61,NA,NA,Gradual reduction of tertiary fees
200509,64,64422,62,NA,NA,THINK EDUCATION
200509,64,64422,63,NA,NA,Every party vote you give to Jim Anderton’s Progressive is a vote to deliver:
200509,64,64422,64,NA,NA,The Kiwi Family Package
200509,64,64422,65,NA,NA,A Party which is honest and clear about its coalition partner – Labour
200509,64,64422,66,NA,NA,A Party with a proven track record of getting things done
200509,64,64422,67,NA,NA,"Jim Anderton’s Progressive Party aims to be as successful with delivering free prescriptions,"
200509,64,64422,68,NA,NA,"raising superannuation,"
200509,64,64422,69,NA,NA,"encouraging home ownership,"
200509,64,64422,70,NA,NA,raising the drinking age
200509,64,64422,71,NA,NA,and slashing student debt
200509,64,64422,72,NA,NA,"as we have been with Kiwibank,"
200509,64,64422,73,NA,NA,job creation
200509,64,64422,74,NA,NA,and regional development since 1999.
200509,64,64422,75,NA,NA,Giving your Party Vote to Jim Anderton’s Progressive Party will keep the Government on track
200509,64,64422,76,NA,NA,and allow us to deliver our Kiwi Family Package.
200509,64,64422,77,NA,NA,STABLE GOVERNMENT
200509,64,64620,9,NA,NA,My fellow New Zealanders.
200509,64,64620,10,NA,NA,"147 years ago, my great-great-grandfather William Brash came to these shores."
200509,64,64620,11,1,1,"Along with thousands of others, he came because he saw this as a land of opportunity, a place where he and his family could get ahead."
200509,64,64620,12,NA,NA,"Some, especially those with Maori heritage, will have roots even further in our past,"
200509,64,64620,13,NA,NA,"but for all of us, the notion of New Zealand as a land of opportunity features in our reasons for being here."
200509,64,64620,14,NA,NA,"We owe a huge debt to those who, over many decades, came to this land as pioneers, and laid the foundations of the wonderful country we enjoy today."
200509,64,64620,15,NA,NA,"I cannot help but ask myself how my great-great- grandfather, and the many thousands of other pioneers who worked so hard, endured such adversity, and took such risks, would feel, were they able to see the direction the country in which they had invested so much hope has taken in recent years."
200509,64,64620,16,NA,NA,"A country which tolerates nearly 300,000 working-age people being paid a benefit to stay at home, while businesses are crying out for staff."
200509,64,64620,17,NA,NA,"A country which releases violent criminals to be recycled through the police files and the courts after serving only a third of their sentences,"
200509,64,64620,18,NA,NA,with some of the worst offenders being paid compensation for their hurt feelings.
200509,64,64620,19,NA,NA,"A country in which meaningful grades and reports have been disappearing from our schools,"
200509,64,64620,20,NA,NA,with large numbers of young people leaving school unable to read or write or count.
200509,64,64620,21,NA,NA,"A country in which an unhealthy alliance between the extremists and the politically correct has seen the emergence of two different standards of citizenship, depending upon your ethnicity."
200509,64,64620,22,NA,NA,"A country in which middle income folk are told by their government that they are the new rich, destined to pay 39 cents in tax on the top dollars of their income, plus a further 12½% tax on the money they spend."
200509,64,64620,23,NA,NA,A country in which New Zealanders are increasingly trapped by a tax and benefit system
200509,64,64620,24,NA,NA,which can see those who want to get ahead lose 90 cents in the dollar in tax and benefit abatement as the penalty for trying harder or working smarter.
200509,64,64620,25,NA,NA,"I ask myself, just what would those rugged, courageous, adventurous folk who founded this land have made of that?"
200509,64,64620,26,NA,NA,My guess is that they would say we had lost our way.
200509,64,64620,27,NA,NA,That it was time for a change of direction.
200509,64,64620,28,NA,NA,Time for a change of government.
200509,64,64620,29,NA,NA,New Zealand is a great country.
200509,64,64620,30,NA,NA,"A country of wide open spaces, of spectacular mountain ranges, of giant kauri forests, of stunning beaches, harbours and fiords."
200509,64,64620,31,NA,NA,"We share a heritage and a culture we can be proud of, and which makes us distinctively New Zealanders."
200509,64,64620,32,NA,NA,"You can hear it in our speech and in our music, read it in our novels and our poems, see it in our landscape, our art, and our films, taste it in our food and wine."
200509,64,64620,33,NA,NA,"This is the country which produced Ed Hillary, Peter Blake, Katherine Mansfield, Ernest Rutherford, Apirana Ngata, Kiri Te Kanawa, and Peter Jackson: talented, strong minded, resourceful people, produced by a rich and beautiful land."
200509,64,64620,34,NA,NA,"This is a country where we absolutely take it for granted that an election will be held roughly every three years, and that a government will be elected without bloodshed, with the army safely in its barracks."
200509,64,64620,35,NA,NA,We have a great country.
200509,64,64620,36,NA,NA,"So how can it be that in terms of per capita incomes we have now slipped far behind other developed nations we used to regard as our equal, like Australia?"
200509,64,64620,37,NA,NA,"And now even behind countries we used to look down on as under-developed or developing nations, like Singapore."
200509,64,64620,38,NA,NA,How can it be that we have a growing stream of bright and energetic New Zealanders leaving for the higher standard of living they can earn abroad?
200509,64,64620,39,2,-1,How can it be that almost a quarter of all New Zealanders with a tertiary qualification now live outside this country
200509,64,64620,40,NA,NA,– with the frightening certainty that that trend will continue if Labour is re-elected to office?
200509,64,64620,41,NA,NA,"And how can it be that while the world is so clearly passing New Zealand by, our government has no solutions, no answers?"
200509,64,64620,42,NA,NA,The Clark Labour Government used to talk of New Zealand gradually climbing its way back into the top half of the ranks of the developed nations.
200509,64,64620,43,NA,NA,"But now, they do so no more."
200509,64,64620,44,NA,NA,The Clark Labour Government used to talk of stopping the brain drain to Australia.
200509,64,64620,45,NA,NA,"But now, they do so no more."
200509,64,64620,46,NA,NA,The Clark Labour Government used to pretend they shared an ambition to see New Zealand surf the Knowledge Wave.
200509,64,64620,47,NA,NA,But now they do so no more.
200509,64,64620,48,NA,NA,"You see, the Clark Labour Government has run out of ideas."
200509,64,64620,49,NA,NA,"Run out of aspiration, ambition, vision or even hope."
200509,64,64620,50,NA,NA,And now they have run out of time.
200509,64,64620,51,NA,NA,It has been said that this Clark Labour Government may well go down in history as the luckiest government of all time – given the benefits of the most favourable trading conditions for our key exports for many decades.
200509,64,64620,52,NA,NA,Today I bring you good news and bad news on that front.
200509,64,64620,53,NA,NA,The good news is that the Clark Labour Government's luck has just run out.
200509,64,64620,54,NA,NA,The bad news is that New Zealand's luck is also now running out.
200509,64,64620,55,NA,NA,Our economy has slowed quite sharply.
200509,64,64620,56,NA,NA,We are reaching the end of the golden weather.
200509,64,64620,57,NA,NA,"In the six months to March of this year, the economy grew by less than 1%, and almost every forecaster expects the economy to grow at no more than about 3% for as far ahead as anyone can predict."
200509,64,64620,58,NA,NA,"The golden weather which has enabled the Labour Government to spend on hip hop tours, twilight golf courses and radio sing-along courses has come to an end."
200509,64,64620,59,NA,NA,"Sadly, the opportunity which could have been taken to set our country on a path to greater prosperity has been squandered."
200509,64,64620,60,NA,NA,"Ladies and gentlemen: from here on, we New Zealanders are going to have to make our own luck."
200509,64,64620,61,NA,NA,"From here on, New Zealand will need a government that is capable of making its own luck."
200509,64,64620,62,NA,NA,"On 17 September, New Zealanders will confront some stark choices."
200509,64,64620,63,NA,NA,"Two very different policy programmes, driven by two very different sets of values, and two very different styles of politics, will be on offer."
200509,64,64620,64,NA,NA,"It will be an important choice – indeed, a momentous choice for our country."
200509,64,64620,65,NA,NA,"Today, as we formally open our official campaign for the 2005 general election, I want to tell you about the sort of country we can be – indeed the sort of country we need to be if we are to send a message to our children and grandchildren that we can offer them a real future here."
200509,64,64620,66,NA,NA,"First, we must make this a country which rewards and respects those who want to work hard, acquire skills, and get ahead."
200509,64,64620,67,NA,NA,That is the reason that the National Party’s tax and welfare policies are so important.
200509,64,64620,68,NA,NA,"Tomorrow, I will announce the details of a comprehensive set of changes to the current tax rates."
200509,64,64620,69,NA,NA,"As will have been clear from the announcements made by John Key on Friday, following release of the Treasury’s Pre-Election Fiscal Update, our package will reduce the tax burden by $2.2 billion in year one – the 2006/07 year – rising to $3.9 billion in year three, the 2008/09 year."
200509,64,64620,70,NA,NA,"For most hard working New Zealanders, that will bring welcome relief."
200509,64,64620,71,NA,NA,"Between 2000 and 2004, the income tax paid by the average household went up by 24%, almost twice as fast as pre-tax household incomes."
200509,64,64620,72,NA,NA,"As a result, after tax and inflation, average household incomes didn’t rise at all between 2000 and 2004."
200509,64,64620,73,NA,NA,"How on earth do we expect people to work harder, to work smarter, to acquire skills, to invest more in growing their businesses if, at the end of it all, they are going to be no better off, because the government has taken the lot?"
200509,64,64620,74,NA,NA,"And if New Zealanders have no incentive to work hard in order to get ahead, how on earth is our country supposed to get ahead?"
200509,64,64620,75,NA,NA,"The programme of tax changes I will announce tomorrow is critical – not just because a few New Zealanders who see the prospect of keeping more of their hard-earned cash might decide to vote for the National Party (although I certainly hope they will), but rather because lower taxes and better incentives are the key to re-igniting the spirit of enterprise required if New Zealand is once again to be a land of opportunity."
200509,64,64620,76,NA,NA,"Over the past six years, we have seen the growth of a culture of high taxation, waste and bureaucracy."
200509,64,64620,77,NA,NA,"And that bureaucracy is suffocating not just our businesses but also our schools, our homes for the elderly, our hospitals, and our police."
200509,64,64620,78,NA,NA,It has become all pervasive.
200509,64,64620,79,NA,NA,"If we are to do better as a nation, we need a culture of enterprise, ambition and aspiration."
200509,64,64620,80,NA,NA,At the heart of that culture must be a tax system which offers incentive and reward.
200509,64,64620,81,NA,NA,"Tomorrow, I promise, you will see a package of taxation policies that will do just that."
200509,64,64620,82,NA,NA,One of the simplest changes I will formally announce tomorrow is in the field of tax on secondary employment – right at the very heart of my concern about incentives and reward.
200509,64,64620,83,NA,NA,"Those who take on a second job today often find their tax being collected at a very high rate, with the onus falling on them to collect a refund many months later."
200509,64,64620,84,NA,NA,"That in itself is a major disincentive to getting ahead,"
200509,64,64620,85,NA,NA,"and often the result is that they end up not getting their refund – indeed, faced with that high tax on secondary employment, they often decide against that extra job!"
200509,64,64620,86,NA,NA,"The New Zealand I hope to lead will be one where we reward, not punish, those who want to get ahead by taking on a second job."
200509,64,64620,87,NA,NA,So we will change the way in which tax is collected on secondary employment.
200509,64,64620,88,NA,NA,"We will collect that tax at a rate below 20 cents in the dollar, unless the taxpayer asks, in anticipation of a higher tax obligation, for collection to be at a nominated higher rate."
200509,64,64620,89,NA,NA,"We will do this because we want to remove every obstacle we can standing in the way of those who want to get ahead, whose efforts will see New Zealand get ahead."
200509,64,64620,90,NA,NA,Hand in hand with our tax policy will be our welfare policy.
200509,64,64620,91,NA,NA,"It should be a matter of great shame to this nation that, at the peak of the economic cycle, we have 300,000 working age New Zealanders on a full time benefit – 110,000 of whom have been on a benefit for at least four years."
200509,64,64620,92,NA,NA,The waste of taxpayers’ money – at a cost of $14 million every day – is bad enough.
200509,64,64620,93,NA,NA,But the waste of those lives is a human tragedy of enormous proportions.
200509,64,64620,94,NA,NA,"A National Government is committed to strongly supporting those who, through no fault of their own, are unable to support themselves."
200509,64,64620,95,NA,NA,"But for those who are unemployed and able to work, we will find work."
200509,64,64620,96,NA,NA,Those on the domestic purposes benefit will be expected to be available for part time work when their youngest child goes to school – something that tens of thousands of tax-paying mothers decide to do of their own volition.
200509,64,64620,97,NA,NA,And the sickness and invalids benefits will cease to be a place to hide for those who have no legitimate entitlement to taxpayers’ support.
200509,64,64620,98,NA,NA,"So we are offering a package of sensible and fair taxation and welfare policies that encourage New Zealanders to get ahead,"
