date,party,pos_corpus,topic,direction,text
201006,22952,1432,NA,NA,Dat moet worden benut.
201006,22952,1433,NA,NA,Het een sluit het ander niet uit.
201006,22952,1434,NA,NA,Juist niet.
201006,22952,1435,NA,NA,Het vermeden gebruik van fossiele energiebronnen is direct gekoppeld aan vermeden CO2-emissie.
201006,22952,1436,NA,NA,"Strategisch beleid, met het bijbehorende instrumentarium, moet zich naast de korte termijn, ook richten op de lange termijn."
201006,22952,1437,NA,NA,Bedrijven moeten hierbij ruimte krijgen om eigen keuzes te maken.
201006,22952,1438,NA,NA,"Zo kunnen onderzoekers, bedrijven en decentrale overheden aan de slag!"
201006,22952,1439,NA,NA,"Nederland moet zich niet alleen inzetten voor internationale afspraken over verduurzaming van de energievoorziening en reductie van de CO2-uitstoot,"
201006,22952,1440,NA,NA,maar ook voor internationale samenwerking bij het ontwikkelingen van duurzame technologie.
201006,22952,1441,NA,NA,Hier liggen kansen voor Nederlandse onderzoekers en bedrijven.
201006,22952,1442,NA,NA,"Nederland moet op Europees niveau pleiten voor een effectiever CO2-emissiehandelssysteem, zodat een hogere CO2-prijs gerealiseerd wordt en papieren CO2-reductie vermeden wordt."
201006,22952,1443,NA,NA,Inkomsten moeten deels naar de energie-intensieve industrie teruggesluisd worden om te voorkomen dat de internationale concurrentiepositie van deze industrie verzwakt.
201006,22952,1444,NA,NA,De effectiviteit van het energiebeleid moet omhoog.
201006,22952,1445,NA,NA,"Regels, belastingen en subsidies hebben de voorkeur boven vrijblijvende convenanten."
201006,22952,1446,NA,NA,Nationale doelstellingen voor hernieuwbare energie worden in overeenstemming gebracht met EU-doelstellingen.
201006,22952,1447,NA,NA,"Een hoger ambitieniveau is wenselijk, maar mag niet de grondslag worden voor (wettelijke) overheidsmaatregelen als concurrerende landen dat evenmin doen."
201006,22952,1448,NA,NA,Europese energiemarkten en –netten moeten zoveel mogelijk geïntegreerd worden.
201006,22952,1449,NA,NA,De SGP vindt dat het maken van keuzes voor bepaalde vormen van duurzame energieopwekking en energiebesparing zoveel mogelijk aan de markt overgelaten moet worden.
201006,22952,1450,NA,NA,Doelstellingen moeten dan wel wettelijk vastgelegd worden.
201006,22952,1451,NA,NA,"Een verplichting voor alle Nederlandse energieleveranciers om een oplopend percentage duurzaam geproduceerde elektriciteit, gas en warmte te leveren is een goede optie."
201006,22952,1452,NA,NA,De SGP pleit voor oprichting van een Nationaal Energiefonds.
201006,22952,1453,NA,NA,"Vanuit dit fonds kunnen op basis van een strategische agenda onderzoeksprogramma’s, kredieten voor opschaling van innovaties, garantstellingen, infrastructuur, subsidies voor energiebesparingsmaatregelen en de onrendabele top van met name decentrale en kleinschalige stroomopwekking en warmtebenutting (voor)gefinancierd worden."
201006,22952,1454,NA,NA,"De voeding van het Nationaal Energiefonds moet voor langere tijd zeker gesteld worden, zodat bedrijfsleven en onderzoekers hierop kunnen anticiperen."
201006,22952,1455,NA,NA,Met de financiering van de onrendabele top van stroomopwekking en warmtebenutting moet terughoudend omgesprongen worden.
201006,22952,1456,NA,NA,Het mag de energieleveranciers niet in een keurslijf dwingen.
201006,22952,1457,NA,NA,Door een verplichting voor energieleveranciers om een oplopend percentage duurzame energie te leveren krijgt duurzame energie meer marktwaarde en kan de subsidieregeling voor duurzame energie beperkt worden.
201006,22952,1458,NA,NA,"Onderzoek naar en benutting van ‘nieuwe’ biomassa (tweede generatie biobrandstoffen en algen), aardwarmte, zonne-energie en kernfusie moet gestimuleerd worden."
201006,22952,1459,NA,NA,De regie over het energie(besparings)beleid moet in één ministerie terechtkomen.
201006,22952,1460,NA,NA,De rol van decentrale overheden in het faciliteren van regionale initiatieven voor energiebesparing en benutten van duurzame energie en warmte moet versterkt worden.
201006,22952,1461,NA,NA,Regionale samenwerking moet gestimuleerd worden.
201006,22952,1462,NA,NA,Hier is nog veel mogelijk.
201006,22952,1463,NA,NA,"De inzet van warmtekrachtkoppeling (wkk) in energie-intensieve industrie en glastuinbouw moet gestimuleerd en, eventueel, op termijn verplicht worden, onder voorwaarde dat warmte nuttig gebruikt wordt."
201006,22952,1464,NA,NA,"Zolang schone energiebronnen niet toereikend zijn, is de benutting van kernenergie, bijvoorbeeld door middel van een nieuwe kerncentrale bij Borssele, en aardgas een aanvaardbare tussenoplossing."
201006,22952,1465,NA,NA,Een evenwichtig samengestelde brandstofmix verbetert de betaalbaarheid en stabiliteit van de energievoorziening.
201006,22952,1466,NA,NA,Met de benutting van kernenergie en aardgas kan ook een schoner tegenwicht geboden worden aan de bouw van conventionele kolencentrales.
201006,22952,1467,NA,NA,Een bouwstop voor kolencentrales gaat de SGP een stap te ver.
201006,22952,1468,NA,NA,"Energiebedrijven hebben immers al te maken met het dalende CO2-plafond van het Europese CO2-emissiehandelssysteem, moeten ook anticiperen op het oplopende verplichte percentage duurzame energie voor energieleveranciers en kunnen in de kolencentrales biomassa meestoken."
201006,22952,1469,NA,NA,"Opslag van CO2 is een aanvaardbare tussenoplossing, mits het zorgvuldig en betaalbaar ingevoerd kan worden, er draagvlak voor is en private partijen het grootste deel van de financiering voor hun rekening kunnen nemen."
201006,22952,1470,NA,NA,Het proefproject onder Barendrecht moet afgeblazen worden.
201006,22952,1471,NA,NA,De omvang van het windmolenpark in de Noordoostpolder moet beperkt worden.
201006,22952,1472,NA,NA,Bij renovatie van bestaande woningen moet de energieklasse verbeterd worden.
201006,22952,1473,NA,NA,De energienormen voor nieuwbouwwoningen (in 15 jaar naar EPC van 0) en utiliteitsbouw worden aangescherpt.
201006,22952,1474,NA,NA,Milieu is meer dan CO2.
201006,22952,1475,NA,NA,"Ook afval, fijn stof en legionella leveren problemen op."
201006,22952,1476,NA,NA,"De zorg voor gezond water, een gezonde lucht en een schone bodem is in de eerste plaats een verantwoordelijkheid voor burgers en bedrijven."
201006,22952,1477,NA,NA,Hier is echter ook een taak weggelegd voor de overheid.
201006,22952,1478,NA,NA,Goed gedrag moet gestimuleerd worden.
201006,22952,1479,NA,NA,Uitwassen moeten bestreden worden.
201006,22952,1480,NA,NA,Toepassing van het principe ‘de vervuiler betaalt’ gaat ook de gebruiker aan.
201006,22952,1481,NA,NA,"Het gebruik van vuurwerk moet sterk ontmoedigd worden door een vuurwerkheffing, beperking van de verkoop en het toewijzen van afsteeklocaties."
201006,22952,1482,NA,NA,De normering van de luchtkwaliteit moet toegesneden worden op de luchtdeeltjes die daadwerkelijk schadelijk zijn (bijvoorbeeld zwarte rook).
201006,22952,1483,NA,NA,"Technologie, biotechnologie en andere technologieën bieden wetenschappers en bedrijven steeds meer mogelijkheden om het leven op aarde naar eigen hand te zetten, of zelfs van de grond af aan op te bouwen."
201006,22952,1484,NA,NA,"Althans, zo spreken zij erover."
201006,22952,1485,NA,NA,Ze leveren er de nodige vergezichten bij.
201006,22952,1486,NA,NA,De SGP is uiterst kritisch.
201006,22952,1487,NA,NA,God heeft het leven geschapen.
201006,22952,1488,NA,NA,"De natuurlijke grenzen die in Zijn schepping liggen, zijn er niet voor niets."
201006,22952,1489,NA,NA,De voortschrijdende potentie van bijvoorbeeld nano- en biotechnologie roept in heel de maatschappij fundamentele vragen op: Wat is leven eigenlijk?
201006,22952,1490,NA,NA,"Waar de moderne mens zichzelf tot maat van alle dingen heeft verklaard en niet goed raad weet met deze fundamentele vragen, heeft de SGP hier wel een duidelijke en waardevolle visie op."
201006,22952,1491,NA,NA,God heeft het leven geschapen.
201006,22952,1492,NA,NA,Zijn Woord is de maat van alle dingen.
201006,22952,1493,NA,NA,De SGP is tegen genetische modificatie van dieren.
201006,22952,1494,NA,NA,De SGP is ook tegen genetische modificatie van gewassen als genen van niet aanverwante soorten ingezet worden.
201006,22952,1495,NA,NA,"Bij zwaarwegende humane, medische redenen kan hierop een uitzondering gemaakt worden."
201006,22952,1496,NA,NA,De overheid moet zorg dragen voor een voedselketen die vrij is van genetisch gemodificeerd materiaal.
201006,22952,1497,NA,NA,Het octrooirecht op genen en plantenrassen moet herzien worden.
201006,22952,1498,NA,NA,Het maatschappelijk debat over de ontwikkeling en toepassing van technologieën die vergaande invloed hebben op het leven op aarde moet vroegtijdig geïnitieerd en gevoerd worden.
201006,22952,1499,NA,NA,Mobiliteit is voor mensen erg belangrijk.
201006,22952,1500,NA,NA,"Voor het werk, voor sociale contacten en voor recreatie."
201006,22952,1501,NA,NA,"SGP kiest daarom voor beleid, waarin auto en OV op waarde worden geschat."
201006,22952,1502,NA,NA,Een beleid dat zich kenmerkt door een nuchtere kijk op mobiliteit.
201006,22952,1503,NA,NA,Mobiliteit is onmisbaar.
201006,22952,1504,NA,NA,"Tegelijkertijd is helder, dat mobiliteit niet onbeperkt genoten kan worden."
201006,22952,1505,NA,NA,"Dat zou geen recht doen aan de vele afwegingen en spanningsvelden die een rol spelen rond mobiliteit: leefbaarheid, veiligheid, schone lucht, gezonde natuur, verantwoord energiegebruik, voldoende stilte en rust."
201006,22952,1506,NA,NA,Waarden die iedere burger óók gehonoreerd wil zien.
201006,22952,1507,NA,NA,Daarom bepleit de SGP een uitgekiend ruimtelijk beleid om mobiliteit te verminderen.
201006,22952,1508,NA,NA,Bijvoorbeeld door middel van een intelligent locatiebeleid kunnen hier serieuze slagen worden gemaakt.
201006,22952,1509,NA,NA,Ook op fiscaal terrein kunnen maatregelen worden genomen om mobiliteit te remmen.
201006,22952,1510,NA,NA,Het afschaffen van de overdrachtsbelasting – wat de SGP voorstaat – kan mensen stimuleren om dichter bij het werk te gaan wonen.
201006,22952,1511,NA,NA,Ook op het terrein van transportpreventie valt het nodige te winnen.
201006,22952,1512,NA,NA,Een robuuste inzet ten aanzien van het oplossen van knelpunten op hoofdwegen en hoofdspoor is hard nodig.
201006,22952,1513,NA,NA,"Het Rijk moet zich niet alleen richten op investeringen in de Randstad, maar ook op het gebied daarbuiten (Gelderland, Zeeland, Noorden)."
201006,22952,1514,NA,NA,De SGP bepleit een eenduidig en begrijpelijk systeem van autobelastingen.
201006,22952,1515,NA,NA,Door een stapeling van fiscale vergroeningsmaatregelen wordt het huidige systeem te complex.
201006,22952,1516,NA,NA,De SGP is positief over het principe van de kilometerbeprijzing.
201006,22952,1517,NA,NA,Het moet echter wel technisch haalbaar en betaalbaar zijn.
201006,22952,1518,NA,NA,Bovendien dienen we zeer terughoudend te zijn om juist de economisch meest actieven extra te belasten voor hun kilometers.
201006,22952,1519,NA,NA,"Er komt een verbod op vrachtverkeer op zondag, zoals dat ook in verschillende andere Europese landen geldt."
201006,22952,1520,NA,NA,Er moet zoveel mogelijk gesneden worden in het oerwoud van verkeersborden.
201006,22952,1521,NA,NA,"De overheid schept randvoorwaarden waarmee schone vormen van vervoer worden gestimuleerd: elektrisch rijden, aardgas, groen gas, biobrandstoffen, waterstof en hybride rijden."
201006,22952,1522,NA,NA,"Het Rijk moet voldoende geld vrijmaken voor een integrale, niet-gefaseerde uitvoering van het voorkeursalternatief van de Rijnlandroute."
201006,22952,1523,NA,NA,"Gemeenten, provincies en waterschappen moeten gestimuleerd worden om aantrekkelijke fietspaden aan te leggen en te verbeteren."
201006,22952,1524,NA,NA,Dit geldt ook de faciliteiten voor elektrisch fietsen.
201006,22952,1525,NA,NA,Verdere uitbreiding van het netwerk van regionale snelfietsroutes tussen woon- en werklocaties.
201006,22952,1526,NA,NA,Het gebrek aan (gratis) fietsstallingen moet worden weggewerkt.
201006,22952,1527,NA,NA,Fietsen wordt een expliciet aandachtspunt in het gezondheidsbeleid.
201006,22952,1528,NA,NA,De verkeersveiligheid wordt vergroot door een steviger inzet op ontvlechting van fietsroutes en routes voor gemotoriseerd verkeer.
201006,22952,1529,NA,NA,Verkeersveiligheid krijgt hoge prioriteit.
201006,22952,1530,NA,NA,Drugs en alcohol in het verkeer moeten volledig worden uitgebannen.
201006,22952,1531,NA,NA,Getrapte invoering van het rijbewijs vanaf 17 jaar moet serieus worden overwogen.
201006,22952,1532,NA,NA,Dit moet gebeuren aan de hand van heldere randvoorwaarden.
201006,22952,1533,NA,NA,Zo mag er in de eerste fase alleen worden gereden onder begeleiding van een oudere persoon.
201006,22952,1534,NA,NA,Knelpunten in de vaarwegen moeten zo snel mogelijk worden weggewerkt.
201006,22952,1535,NA,NA,Dit geldt ook de kleinere vaarwegen als haarvaten van het systeem.
201006,22952,1536,NA,NA,Er mag geen nieuw achterstallig onderhoud ontstaan.
201006,22952,1537,NA,NA,"Het Rijk moet, binnen wettelijke kaders, de gevolgen van de crisis voor de binnenvaart bestrijden."
201006,22952,1538,NA,NA,Het perspectief voor de binnenvaart is over enige jaren veel gunstiger.
201006,22952,1539,NA,NA,"Daarom is van belang dat een koude sanering wordt voorkomen en extra wordt ingezet op maatregelen om de sector te versterken (Modal Shiftbeleid, Quick Wins Verladers en kleine vaarwegen)."
201006,22952,1540,NA,NA,Goederenvervoer over water is favoriet bij de SGP.
201006,22952,1542,NA,NA,De papieren rompslomp moet tot een minimum worden teruggebracht.
201006,22952,1543,NA,NA,Openbaar vervoer moet goed toegankelijk zijn voor gehandicapten.
201006,22952,1544,NA,NA,Het Rijk moet meer investeren in regionaal openbaar vervoer.
201006,22952,1545,NA,NA,"Niet de vervoervraag moet leidend zijn, maar de ambitie om regionaal OV op te plussen tot een samenhangend netwerk van OV."
201006,22952,1546,NA,NA,"Juist in dichtbevolkte gebieden, zoals Zuid-Holland, is nog veel te winnen."
201006,22952,1547,NA,NA,Zie het succes van Randstadrail.
201006,22952,1548,NA,NA,Er gaapt een kloof tussen de mogelijkheden en de financiële middelen die de decentrale overheden ontvangen.
201006,22952,1549,NA,NA,De luchthaven Schiphol loopt tegen haar grenzen aan.
201006,22952,1550,NA,NA,De aanleg van een luchthaven in zee moet tot de mogelijkheden blijven behoren.
201006,22952,1551,NA,NA,Onderzoek hiernaar moet doorgang vinden.
201006,22952,1552,NA,NA,De invoering van accijns op kerosine moet Nederland in internationaal verband sterk bevorderen.
201006,22952,1553,NA,NA,Veerdiensten voorkomen jaarlijks maar liefst 333 miljoen omrijkilometers.
201006,22952,1554,NA,NA,Dit voorkomt veel uitstoot en bovendien veel verkeersslachtoffers.
201006,22952,1555,NA,NA,Het Rijk moet bevorderen dat de noodzakelijke verjonging en innovatie van de veerpontenvloot serieus gestalte krijgt.
201006,22952,1556,NA,NA,"Wereldwijd stijgt de zeespiegel, terwijl de westkant van Nederland kampt met bodemdaling."
201006,22952,1557,NA,NA,Tegelijkertijd neemt de rivierafvoer toe.
201006,22952,1558,NA,NA,"Dat is een proces, waarop we tijdig moeten reageren."
201006,22952,1559,NA,NA,"De SGP beklemtoont, dat het onnodig is elkaar angstscenario’s aan te praten."
201006,22952,1560,NA,NA,"Het beveiligingsniveau tegen hoog water is in Nederland groot, maar moet op onderdelen beter."
201006,22952,1561,NA,NA,Technisch is dit prima realiseerbaar.
201006,22952,1562,NA,NA,Dat betekent voor de SGP allereerst dat dijken verder versterkt en opgehoogd moeten worden.
201006,22952,1563,NA,NA,"Dit geeft het minste ruimtebeslag, is effectief en relatief betaalbaar."
201006,22952,1564,NA,NA,"De SGP bepleit vooral inzet op het klassieke instrumentarium, zoals kustversterking en dijkverhoging."
201006,22952,1565,NA,NA,"In allerlei modieuze ideeën, zoals tulpeneilanden in zee, zien wij niets."
201006,22952,1566,NA,NA,De veiligheid in ons land is gediend met een nuchtere en zakelijke benadering.
201006,22952,1567,NA,NA,Bij deze nuchtere benadering hoort ook dat wij zo snel mogelijk de geconstateerde achterstanden bij dijkversterkingen inhalen.
201006,22952,1568,NA,NA,Er liggen grote wateropgaven.
201006,22952,1569,NA,NA,Daarom moeten we geen tijd en energie verdoen aan structuurdiscussies.
201006,22952,1570,NA,NA,Waterschappen hebben zich al eeuwen op positieve wijze bewezen.
201006,22952,1571,NA,NA,Hun bestaansrecht is daarom geen punt van discussie.
201006,22952,1572,NA,NA,Adequate uitvoering van het rapport van de Deltacommissie vereist dat de benodigde financiële middelen voor de lange termijn zijn veilig gesteld.
201006,22952,1573,NA,NA,Instelling van een Deltafonds verdient daarom alle steun.
201006,22952,1574,NA,NA,Laten wij onze ondergrondse rijkdom – aardgasbaten – omzetten in bovengrondse veiligheid.
201006,22952,1575,NA,NA,"De SGP vindt het ongewenst om het waterpeil van het IJsselmeer met 1,5 meter te verhogen, zoals is voorgesteld door de Deltacommissie."
201006,22952,1576,NA,NA,Onderzoek naar alternatieven moet worden bevorderd.
201006,22952,1577,NA,NA,Serieuze vraagtekens plaatst de SGP bij de voorstellen voor het op de lange termijn mogelijk afbreken van de Oosterscheldekering.
201006,22952,1578,NA,NA,De consequenties voor de veiligheid in Zeeland moeten leidend zijn.
201006,22952,1579,NA,NA,Ook zijn de consequenties van verzilting voor de landbouw van zwaarwegend belang.
201006,22952,1580,NA,NA,"Dat wij ons dagelijks brood ontvangen, is geen vanzelfsprekende zaak."
201006,22952,1581,NA,NA,In grote delen van de wereld is honger een dagelijkse werkelijkheid.
201006,22952,1582,NA,NA,Wat dat betreft zijn we in Nederland rijk gezegend.
201006,22952,1583,NA,NA,Van dat besef kunnen we niet genoeg doordrongen zijn.
201006,22952,1584,NA,NA,Het is de verantwoordelijkheid van elke burger zich in te spannen om in zijn eigen levensonderhoud te voorzien.
201006,22952,1585,NA,NA,De Heere heeft hiervoor ieder mens talenten en gaven gegeven.
201006,22952,1586,NA,NA,De mens heeft de opdracht gekregen de aarde te bouwen en te bewaren.
201006,22952,1587,NA,NA,Wanneer mensen niet of slechts in geringe mate inhoud kunnen geven aan deze verantwoordelijkheid heeft de overheid een taak om hen daarbij te helpen en zo nodig te ondersteunen.
201006,22952,1588,NA,NA,Deze overheidssteun dient erop gericht te zijn dat mensen niet onnodig en te lang afhankelijk zijn van de overheid.
201006,22952,1589,NA,NA,Het is zaak dat mensen weer zo snel en zo veel mogelijk zelfstandig aan de maatschappij kunnen deelnemen.
201006,22952,1590,NA,NA,Een gezonde economische basis in onze maatschappij is onmisbaar om onze verantwoordelijkheid als rentmeester invulling te kunnen geven.
201006,22952,1591,NA,NA,De rol van de overheid is daarbij tweeërlei.
201006,22952,1592,NA,NA,Aan de ene kant dient de overheid de in de samenleving aanwezige talenten en potenties aan te moedigen.
201006,22952,1593,NA,NA,"Wanneer het particulier initiatief tot zijn recht komt, kan iedereen zijn persoonlijke verantwoordelijkheid als rentmeester vorm en inhoud geven."
201006,22952,1594,NA,NA,"Aan de andere kant heeft de overheid de taak duidelijke grenzen te stellen, omdat ook in het economisch leven de ongebondenheid van de mens openbaar komt."
201006,22952,1595,NA,NA,"Om zelfverrijking ten koste van anderen, uitbuiting van de aarde en roofbouw op toekomstige generaties tegen te gaan, is een heldere en duidelijke normstelling door de overheid broodnodig."
201006,22952,1596,NA,NA,De zondag is een bijzondere dag.
201006,22952,1597,NA,NA,De SGP vindt het belangrijk dat deze Opstandingsdag van Christus uniek blijft.
201006,22952,1598,NA,NA,"Het is een groot voorrecht om één dag te hebben voor kerkgang, het luisteren naar het Woord van God en onderlinge ontmoeting."
201006,22952,1599,NA,NA,"Deze dag is niet alleen vanwege het christelijke karakter van belang, maar ook vanwege de belangrijke maatschappelijke en sociale waarde."
201006,22952,1600,NA,NA,Ieder mens heeft er recht op om op adem te kunnen komen.
201006,22952,1601,NA,NA,"Dat geldt voor werknemers, maar ook voor (kleine) winkeliers."
201006,22952,1602,NA,NA,Dat zal ook in de komende periode de inzet van de SGP zijn.
201006,22952,1603,NA,NA,In de praktijk zien we veel niet-noodzakelijk werk gebeuren op zondagen.
201006,22952,1604,NA,NA,Vooral de laatste jaren is er een tendens om op zondag de winkels vaker of zelfs altijd open te stellen.
201006,22952,1605,NA,NA,Deze ontwikkeling – vooral gestimuleerd door het grootwinkelbedrijf - moet stoppen.
201006,22952,1606,NA,NA,"Die zorgt alleen voor overwerkte kleine ondernemers en saaie, eentonige winkelstraten."
201006,22952,1607,NA,NA,Meer dan ooit is een dag van bezinning en collectieve rust van groot belang.
201006,22952,1608,NA,NA,De zondag is niet bedoeld om allerlei evenementen en verkoopactiviteiten te ontplooien.
201006,22952,1609,NA,NA,"De Zondagswet moet worden gehandhaafd en verbeterd, zodat de waarde van de zondag weer meer tot zijn recht komt."
201006,22952,1610,NA,NA,Handhaving van de wetten die de positie van de zondag moeten beschermen moet weer prioriteit krijgen bij gemeenten.
201006,22952,1611,NA,NA,De regering moet gemeenten hiervoor duidelijke handvatten bieden.
201006,22952,1612,NA,NA,Winkels dienen op zondag gesloten te zijn.
201006,22952,1613,NA,NA,De uitzondering in de Winkeltijdenwet voor twaalf koopzondagen per jaar moet vervallen.
201006,22952,1614,NA,NA,Steeds meer gemeenten verklaren zich toeristisch om elke zondag open te kunnen zijn.
201006,22952,1615,NA,NA,Aan dit groeiende misbruik van de Winkeltijdenwet moet een krachtig halt toegeroepen worden.
201006,22952,1616,NA,NA,De toerismebepaling kan beter worden geschrapt.
201006,22952,1617,NA,NA,"Supermarkten die gebruik maken van de regeling voor avondwinkels om op zondagmiddag en -avond open te kunnen zijn, misbruiken de mogelijkheden die de wet biedt."
201006,22952,1618,NA,NA,"Deze bepaling mag alleen gelden voor échte avondwinkels, waarbij de zondag ontzien moet worden."
201006,22952,1619,NA,NA,De wonderlijkste feestdagen gelden als alibi om op zondag open te kunnen zijn.
201006,22952,1620,NA,NA,Ook die optie moet vervallen.
201006,22952,1621,NA,NA,Uitgangspunt van de Arbeidstijdenwet moet worden dat op zondag alleen ‘werken van noodzakelijkheid en barmhartigheid’ zijn toegestaan.
201006,22952,1622,NA,NA,"Werknemers en winkeliers die niet op zondag willen werken, mogen op geen enkele manier worden gedwongen op zondag beschikbaar te zijn of hier nadelige gevolgen van ondervinden."
201006,22952,1623,NA,NA,Gemeenten moeten met hun belangen uitdrukkelijk rekening houden.
201006,22952,1624,NA,NA,"Om onnodig zondagswerk te voorkomen, moet innovatie mede gericht zijn op technologische ontwikkelingen die volcontinuprocessen overbodig maken."
201006,22952,1625,NA,NA,De context van het vorige verkiezingsprogramma was een aantrekkende economie.
201006,22952,1626,NA,NA,Ondanks dat vonden we niet dat Nederland de tijd kon nemen om achterover te leunen.
201006,22952,1627,NA,NA,‘Want uit het verleden weten we dat het economisch tij snel kan keren.’
201006,22952,1628,NA,NA,Een schot in de roos.
201006,22952,1629,NA,NA,Het economisch tij is de afgelopen twee jaar drastisch gekeerd.
201006,22952,1630,NA,NA,Bedrijven in verschillende sectoren moeten alle zeilen bijzetten om het hoofd boven water te houden.
201006,22952,1631,NA,NA,De overheid is er niet voor om alle bedrijven door de crisis heen te helpen.
201006,22952,1632,NA,NA,Voor behoud van gezonde bedrijvigheid en ondernemerschap zullen tijdens een crisis de minst veerkrachtige bedrijven afvallen.
201006,22952,1633,NA,NA,"De overheid heeft wel een taak als het gaat om het faciliteren van een gezonde bedrijfsvoering, met oog voor belemmeringen en voor de toekomst."
201006,22952,1634,NA,NA,Dat betekent dat de overheid wel een rol kan spelen als veerkrachtige bedrijven tijdelijk in de problemen komen.
201006,22952,1635,NA,NA,Het concept ‘Maatschappelijk Verantwoord Ondernemen’ is in verschillende sectoren en branches nog geen gemeengoed.
201006,22952,1636,NA,NA,De verschillen zijn groot.
201006,22952,1637,NA,NA,"Met een sector- en branchespecifieke aanpak om MVO van de grond te krijgen, is nog een wereld te winnen."
201006,22952,1638,NA,NA,De SGP zal zich sterk maken voor de positie van het Midden- en Kleinbedrijf.
201006,22952,1639,NA,NA,"Het MKB is de motor van de Nederlandse bedrijvigheid en werkgelegenheid, maar moet het in de aandacht regelmatig afleggen tegen de grote bedrijven."
201006,22952,1640,NA,NA,Het moet makkelijker worden om een bedrijf te starten of over te nemen.
201006,22952,1641,NA,NA,Onnodige belemmeringen voor beginnend ondernemerschap moeten weggenomen worden.
201006,22952,1642,NA,NA,De Tante Agaath-regeling voor bedrijfsovernames in het MKB moet uitgebreid worden.
201006,22952,1643,NA,NA,De SGP zet zich in voor een goed functionerende scheepsbouwregeling.
201006,22952,1644,NA,NA,"Met de geboden borgstelling kan worden voorkomen dat goed draaiende werven de deuren moeten sluiten, omdat ze tijdelijk in zwaar weer verkeren."
201006,22952,1645,NA,NA,Nederland zal erop aandringen dat concurrentieverstorende steun in andere (Europese) landen effectief wordt tegengegaan.
201006,22952,1646,NA,NA,De overheid moet al het mogelijke doen om de regeldruk en administratieve lastendruk omlaag te brengen.
201006,22952,1647,NA,NA,Bij het vormgeven van nieuwe regelgeving moet dit aspect zwaar wegen.
201006,22952,1648,NA,NA,Ook bestaande regelgeving moet op dit punt regelmatig tegen het licht gehouden worden.
201006,22952,1649,NA,NA,"Zo vinden wij het nodig na te gaan welke Arboregels echt noodzakelijk zijn, en welke geschrapt kunnen worden."
201006,22952,1650,NA,NA,"De kleinere bedrijven verdienen hierbij speciale aandacht, omdat de papieren rompslomp bij deze bedrijven relatief grote gevolgen heeft."
201006,22952,1651,NA,NA,"Er moet een permanente versoepeling van de urennorm voor ZZP’ers komen, zodat het gemakkelijker wordt om in aanmerking te komen voor de fiscale voordelen."
201006,22952,1652,NA,NA,"Er blijft voldoende subsidie beschikbaar voor initiatieven van het bedrijfsleven om de veiligheid van ondernemers, met name winkeliers, te waarborgen."
201006,22952,1653,NA,NA,"Om de prikkel tot ondernemerschap te vergroten en de concurrentiepositie van Nederlandse bedrijven te verbeteren, wordt de vennootschapsbelasting verlaagd."
201006,22952,1654,NA,NA,De economische crisis is mede veroorzaakt door te risicovolle investeringen.
201006,22952,1655,NA,NA,Er moet beter toezicht komen op de financiële sector.
201006,22952,1656,NA,NA,Risicovolle beleggingen van banken worden afgeremd door een bankbelasting die hoger wordt naarmate het risico toeneemt.
201006,22952,1657,NA,NA,De opbrengst van de bankbelasting wordt gebruikt als buffer om toekomstige problemen in de financiële sector het hoofd te bieden.
201006,22952,1658,NA,NA,"Bonussen die aanzetten tot risicovol beleggen en investeren, moeten zoveel mogelijk worden ingedamd."
201006,22952,1659,NA,NA,De economische ontwikkeling van gebieden buiten de Randstad en andere stedelijke gebieden moet meer aandacht krijgen.
201006,22952,1660,NA,NA,De wereldwijde concurrentie tussen bedrijven neemt toe.
201006,22952,1661,NA,NA,"Nederlandse bedrijven zullen het daarbij niet moeten hebben van goedkope arbeidskrachten, maar van kennis en innovatiekracht."
201006,22952,1662,NA,NA,Daar moet de overheid op insteken.
201006,22952,1663,NA,NA,De wil is er.
201006,22952,1664,NA,NA,De praktijk is echter nog weerbarstig.
201006,22952,1665,NA,NA,"Meer innovatie is niet alleen goed voor de concurrentiekracht, maar het is ook de sleutel voor bijvoorbeeld verduurzaming van onze energievoorziening of het efficiënter maken van productieprocessen."
201006,22952,1666,NA,NA,De overheid moet veel meer investeren in onderwijs en kennisopbouw.
201006,22952,1667,NA,NA,Daar wordt de basis gelegd voor toekomstige innovatie.
201006,22952,1668,NA,NA,"Dan gaat het dus niet alleen om de initiële scholing, maar ook om levenslang leren."
201006,22952,1669,NA,NA,"Bij- en omscholing is van groot belang, voor jong en oud."
201006,22952,1670,NA,NA,De overheid moet veel meer investeren in duurzame innovaties.
201006,22952,1671,NA,NA,"De regeling die voorziet in een lagere afdracht van loonbelasting voor werknemers die scholing krijgen, wordt uitgebreid."
201006,22952,1672,NA,NA,"Toepassingsgericht onderzoek door universiteiten moet breder opengesteld worden voor het bedrijfsleven, bijvoorbeeld door middel van kennisvouchers."
201006,22952,1673,NA,NA,"Samenwerking tussen bedrijven ten behoeve van innovatie, alsook betrokkenheid van kennisinstellingen hierbij, moeten gestimuleerd en gefaciliteerd worden."
201006,22952,1674,NA,NA,"De opstart van bedrijven die gelieerd zijn aan universiteiten, met name door afgestudeerden, moet gestimuleerd worden."
201006,22952,1675,NA,NA,Werken is waardevol.
201006,22952,1676,NA,NA,"Niet alleen voor het inkomen, maar ook voor ervaring en kennis die daardoor wordt opgedaan en voor de sociale contacten via de werkkring."
